country_iso3,indicator,year,value,unit,source,subcategory
BOL,mineraux_production,2023,18700.0,metric tons,MCS USGS,etain
BOL,mineraux_production,2024,21000.0,metric tons,MCS USGS,etain
BOL,mineraux_reserves,2024,400000.0,metric tons,MCS USGS,etain
BRA,mineraux_production,2023,29300.0,metric tons,MCS USGS,etain
BRA,mineraux_production,2024,29000.0,metric tons,MCS USGS,etain
BRA,mineraux_reserves,2024,420000.0,metric tons,MCS USGS,etain
MMR,mineraux_production,2023,34000.0,metric tons,MCS USGS,etain
MMR,mineraux_production,2024,34000.0,metric tons,MCS USGS,etain
MMR,mineraux_reserves,2024,700000.0,metric tons,MCS USGS,etain
CHN,mineraux_production,2023,70000.0,metric tons,MCS USGS,etain
CHN,mineraux_production,2024,69000.0,metric tons,MCS USGS,etain
CHN,mineraux_reserves,2024,1000000.0,metric tons,MCS USGS,etain
COD,mineraux_production,2023,20000.0,metric tons,MCS USGS,etain
COD,mineraux_production,2024,25000.0,metric tons,MCS USGS,etain
COD,mineraux_reserves,2024,120000.0,metric tons,MCS USGS,etain
IDN,mineraux_production,2023,69000.0,metric tons,MCS USGS,etain
IDN,mineraux_production,2024,50000.0,metric tons,MCS USGS,etain
LAO,mineraux_production,2023,1700.0,metric tons,MCS USGS,etain
LAO,mineraux_production,2024,1500.0,metric tons,MCS USGS,etain
MYS,mineraux_production,2023,3770.0,metric tons,MCS USGS,etain
MYS,mineraux_production,2024,3000.0,metric tons,MCS USGS,etain
NGA,mineraux_production,2023,7000.0,metric tons,MCS USGS,etain
NGA,mineraux_production,2024,7000.0,metric tons,MCS USGS,etain
PER,mineraux_production,2023,26200.0,metric tons,MCS USGS,etain
PER,mineraux_production,2024,31000.0,metric tons,MCS USGS,etain
PER,mineraux_reserves,2024,130000.0,metric tons,MCS USGS,etain
RUS,mineraux_production,2023,2700.0,metric tons,MCS USGS,etain
RUS,mineraux_production,2024,3000.0,metric tons,MCS USGS,etain
RUS,mineraux_reserves,2024,460000.0,metric tons,MCS USGS,etain
RWA,mineraux_production,2023,3600.0,metric tons,MCS USGS,etain
RWA,mineraux_production,2024,3600.0,metric tons,MCS USGS,etain
VNM,mineraux_production,2023,7600.0,metric tons,MCS USGS,etain
VNM,mineraux_production,2024,6700.0,metric tons,MCS USGS,etain
VNM,mineraux_reserves,2024,23000.0,metric tons,MCS USGS,etain
AUS,mineraux_production,2023,430.0,metric tons,MCS USGS,tungstene
AUS,mineraux_production,2024,1000.0,metric tons,MCS USGS,tungstene
AUS,mineraux_reserves,2024,570000.0,metric tons,MCS USGS,tungstene
AUT,mineraux_production,2023,850.0,metric tons,MCS USGS,tungstene
AUT,mineraux_production,2024,800.0,metric tons,MCS USGS,tungstene
AUT,mineraux_reserves,2024,10000.0,metric tons,MCS USGS,tungstene
BOL,mineraux_production,2023,1500.0,metric tons,MCS USGS,tungstene
BOL,mineraux_production,2024,1600.0,metric tons,MCS USGS,tungstene
CHN,mineraux_production,2023,66000.0,metric tons,MCS USGS,tungstene
CHN,mineraux_production,2024,67000.0,metric tons,MCS USGS,tungstene
CHN,mineraux_reserves,2024,2400000.0,metric tons,MCS USGS,tungstene
PRK,mineraux_production,2023,1600.0,metric tons,MCS USGS,tungstene
PRK,mineraux_production,2024,1700.0,metric tons,MCS USGS,tungstene
PRK,mineraux_reserves,2024,29000.0,metric tons,MCS USGS,tungstene
PRT,mineraux_production,2023,450.0,metric tons,MCS USGS,tungstene
PRT,mineraux_production,2024,500.0,metric tons,MCS USGS,tungstene
PRT,mineraux_reserves,2024,3400.0,metric tons,MCS USGS,tungstene
RUS,mineraux_production,2023,2000.0,metric tons,MCS USGS,tungstene
RUS,mineraux_production,2024,2000.0,metric tons,MCS USGS,tungstene
RUS,mineraux_reserves,2024,400000.0,metric tons,MCS USGS,tungstene
RWA,mineraux_production,2023,1200.0,metric tons,MCS USGS,tungstene
RWA,mineraux_production,2024,1200.0,metric tons,MCS USGS,tungstene
ESP,mineraux_production,2023,650.0,metric tons,MCS USGS,tungstene
ESP,mineraux_production,2024,700.0,metric tons,MCS USGS,tungstene
ESP,mineraux_reserves,2024,66000.0,metric tons,MCS USGS,tungstene
VNM,mineraux_production,2023,3500.0,metric tons,MCS USGS,tungstene
VNM,mineraux_production,2024,3400.0,metric tons,MCS USGS,tungstene
VNM,mineraux_reserves,2024,140000.0,metric tons,MCS USGS,tungstene
USA,mineraux_reserves,2024,45.0,metric tons,MCS USGS,vanadium
AUS,mineraux_reserves,2024,8500.0,metric tons,MCS USGS,vanadium
BRA,mineraux_production,2023,5420.0,metric tons,MCS USGS,vanadium
BRA,mineraux_production,2024,5000.0,metric tons,MCS USGS,vanadium
BRA,mineraux_reserves,2024,120.0,metric tons,MCS USGS,vanadium
CHN,mineraux_production,2023,70000.0,metric tons,MCS USGS,vanadium
CHN,mineraux_production,2024,70000.0,metric tons,MCS USGS,vanadium
CHN,mineraux_reserves,2024,4100.0,metric tons,MCS USGS,vanadium
RUS,mineraux_production,2023,20000.0,metric tons,MCS USGS,vanadium
RUS,mineraux_production,2024,20000.0,metric tons,MCS USGS,vanadium
RUS,mineraux_reserves,2024,5000.0,metric tons,MCS USGS,vanadium
ZAF,mineraux_production,2023,8670.0,metric tons,MCS USGS,vanadium
ZAF,mineraux_production,2024,8000.0,metric tons,MCS USGS,vanadium
ZAF,mineraux_reserves,2024,430.0,metric tons,MCS USGS,vanadium
USA,mineraux_production,2023,767.0,thousand metric tons,MCS USGS,zinc
USA,mineraux_production,2024,750.0,thousand metric tons,MCS USGS,zinc
USA,mineraux_reserves,2024,9200.0,thousand metric tons,MCS USGS,zinc
AUS,mineraux_production,2023,1090.0,thousand metric tons,MCS USGS,zinc
AUS,mineraux_production,2024,1100.0,thousand metric tons,MCS USGS,zinc
AUS,mineraux_reserves,2024,64000.0,thousand metric tons,MCS USGS,zinc
BOL,mineraux_production,2023,492.0,thousand metric tons,MCS USGS,zinc
BOL,mineraux_production,2024,510.0,thousand metric tons,MCS USGS,zinc
CHN,mineraux_production,2023,4060.0,thousand metric tons,MCS USGS,zinc
CHN,mineraux_production,2024,4000.0,thousand metric tons,MCS USGS,zinc
CHN,mineraux_reserves,2024,46000.0,thousand metric tons,MCS USGS,zinc
IND,mineraux_production,2023,854.0,thousand metric tons,MCS USGS,zinc
IND,mineraux_production,2024,860.0,thousand metric tons,MCS USGS,zinc
IND,mineraux_reserves,2024,9800.0,thousand metric tons,MCS USGS,zinc
KAZ,mineraux_production,2023,340.0,thousand metric tons,MCS USGS,zinc
KAZ,mineraux_production,2024,370.0,thousand metric tons,MCS USGS,zinc
KAZ,mineraux_reserves,2024,7600.0,thousand metric tons,MCS USGS,zinc
MEX,mineraux_production,2023,584.0,thousand metric tons,MCS USGS,zinc
MEX,mineraux_production,2024,700.0,thousand metric tons,MCS USGS,zinc
MEX,mineraux_reserves,2024,14000.0,thousand metric tons,MCS USGS,zinc
PER,mineraux_production,2023,1470.0,thousand metric tons,MCS USGS,zinc
PER,mineraux_production,2024,1300.0,thousand metric tons,MCS USGS,zinc
PER,mineraux_reserves,2024,20000.0,thousand metric tons,MCS USGS,zinc
RUS,mineraux_production,2023,300.0,thousand metric tons,MCS USGS,zinc
RUS,mineraux_production,2024,310.0,thousand metric tons,MCS USGS,zinc
RUS,mineraux_reserves,2024,29000.0,thousand metric tons,MCS USGS,zinc
ZAF,mineraux_production,2023,198.0,thousand metric tons,MCS USGS,zinc
ZAF,mineraux_production,2024,120.0,thousand metric tons,MCS USGS,zinc
ZAF,mineraux_reserves,2024,5900.0,thousand metric tons,MCS USGS,zinc
SWE,mineraux_production,2023,218.0,thousand metric tons,MCS USGS,zinc
SWE,mineraux_production,2024,240.0,thousand metric tons,MCS USGS,zinc
SWE,mineraux_reserves,2024,3900.0,thousand metric tons,MCS USGS,zinc
